image_name,tags
test_19699,agriculture habitation haze primary road water
test_19700,agriculture partly_cloudy primary road water
test_19701,agriculture bare_ground clear road
test_19702,clear primary
test_19703,agriculture clear cultivation primary
test_19704,agriculture clear habitation primary road
test_19705,clear primary
test_19706,agriculture bare_ground clear
test_19707,agriculture clear primary water
test_19708,clear primary
test_19709,agriculture clear habitation primary road
test_19710,agriculture clear habitation primary road
test_19711,agriculture clear habitation primary road
test_19712,clear primary water
test_19713,agriculture haze primary road
test_19714,water
test_19715,clear primary
test_19716,agriculture clear primary road
test_19717,agriculture clear habitation primary road water
test_19718,clear primary
test_19719,clear primary
test_19720,clear primary
test_19721,agriculture clear habitation primary road
test_19722,agriculture clear primary road
test_19723,agriculture clear habitation primary road
test_19724,clear cultivation primary
test_19725,clear primary
test_19726,clear primary
test_19727,clear primary
test_19728,agriculture cultivation habitation partly_cloudy primary road
test_19729,clear primary
test_19730,cloudy
test_19731,cloudy
test_19732,clear primary road water
test_19733,cloudy
test_19734,agriculture clear primary water
test_19735,clear primary water
test_19736,clear primary water
test_19737,clear primary
test_19738,agriculture clear habitation primary road
test_19739,clear primary
test_19740,clear primary
test_19741,agriculture clear primary
test_19742,clear primary
test_19743,clear primary road
test_19744,clear primary
test_19745,clear primary
test_19746,agriculture habitation partly_cloudy primary road
test_19747,agriculture clear primary road
test_19748,clear primary
test_19749,agriculture clear cultivation habitation primary road
test_19750,agriculture haze primary water
test_19751,clear primary
test_19752,partly_cloudy primary
test_19753,clear primary
test_19754,haze primary water
test_19755,agriculture clear habitation primary road
test_19756,clear primary
test_19757,agriculture clear primary water
test_19758,clear partly_cloudy primary road water
test_19759,haze primary
test_19760,partly_cloudy primary water
test_19761,blooming clear primary
test_19762,agriculture habitation partly_cloudy primary road
test_19763,agriculture clear cultivation primary road
test_19764,clear primary
test_19765,clear primary water
test_19766,cloudy
test_19767,clear primary
test_19768,clear primary
test_19769,clear primary
test_19770,clear primary
test_19771,partly_cloudy primary
test_19772,cloudy
test_19773,clear primary
test_19774,clear primary road water
test_19775,cloudy
test_19776,partly_cloudy primary
test_19777,clear primary
test_19778,cloudy
test_19779,clear primary
test_19780,clear primary
test_19781,clear primary water
test_19782,agriculture bare_ground clear primary
test_19783,agriculture clear cultivation primary
test_19784,clear primary
test_19785,bare_ground
test_19786,agriculture cultivation partly_cloudy primary
test_19787,clear primary water
test_19788,agriculture clear primary road
test_19789,agriculture bare_ground clear road
test_19790,agriculture cultivation partly_cloudy primary
test_19791,partly_cloudy primary
test_19792,clear primary
test_19793,clear primary
test_19794,partly_cloudy primary road water
test_19795,clear primary
test_19796,clear primary
test_19797,cloudy partly_cloudy
test_19798,partly_cloudy primary
test_19799,clear primary
test_19800,clear primary
test_19801,clear primary
test_19802,clear primary
test_19803,clear primary water
test_19804,clear primary
test_19805,agriculture clear habitation primary road
test_19806,clear primary
test_19807,haze primary
test_19808,agriculture blow_down clear cultivation primary
test_19809,agriculture partly_cloudy primary road
test_19810,agriculture clear habitation primary road
test_19811,agriculture clear primary
test_19812,agriculture clear habitation primary road
test_19813,agriculture cultivation haze primary
test_19814,agriculture clear habitation primary road
test_19815,clear primary
test_19816,clear primary
test_19817,artisinal_mine clear primary water
test_19818,agriculture clear cultivation primary
test_19819,cloudy partly_cloudy primary
test_19820,cloudy
test_19821,clear primary
test_19822,clear primary
test_19823,partly_cloudy primary
test_19824,clear primary
test_19825,cloudy primary
test_19826,clear primary
test_19827,partly_cloudy primary
test_19828,clear primary
test_19829,partly_cloudy primary
test_19830,clear primary
test_19831,haze primary
test_19832,agriculture clear primary road
test_19833,partly_cloudy primary
test_19834,partly_cloudy primary
test_19835,agriculture clear cultivation primary
test_19836,partly_cloudy primary
test_19837,agriculture partly_cloudy primary road water
test_19838,partly_cloudy primary
test_19839,agriculture clear cultivation primary
test_19840,clear primary road water
test_19841,blooming clear primary
test_19842,partly_cloudy primary
test_19843,agriculture clear primary road
test_19844,agriculture clear habitation primary road
test_19845,haze primary water
test_19846,agriculture clear cultivation primary
test_19847,clear primary
test_19848,clear primary
test_19849,clear habitation primary road water
test_19850,clear primary
test_19851,haze primary
test_19852,agriculture partly_cloudy primary road
test_19853,blooming clear primary
test_19854,clear primary
test_19855,clear cultivation primary water
test_19856,agriculture clear cultivation habitation primary road
test_19857,blow_down clear primary
test_19858,clear primary
test_19859,clear primary water
test_19860,cloudy
test_19861,agriculture clear cultivation primary
test_19862,partly_cloudy primary
test_19863,agriculture partly_cloudy primary road
test_19864,clear primary
test_19865,clear primary water
test_19866,clear primary
test_19867,cloudy
test_19868,haze primary
test_19869,agriculture bare_ground clear cultivation primary water
test_19870,clear primary road water
test_19871,clear habitation primary road
test_19872,clear cultivation primary slash_burn
test_19873,agriculture partly_cloudy primary road
test_19874,agriculture clear cultivation primary
test_19875,agriculture partly_cloudy primary
test_19876,clear primary
test_19877,clear primary
test_19878,partly_cloudy primary
test_19879,clear primary
test_19880,cloudy
test_19881,agriculture clear cultivation habitation primary
test_19882,clear habitation primary road
test_19883,clear primary
test_19884,haze
test_19885,clear primary
test_19886,clear primary
test_19887,clear primary
test_19888,haze primary
test_19889,agriculture clear primary
test_19890,clear primary
test_19891,clear cultivation primary water
test_19892,agriculture haze primary
test_19893,partly_cloudy primary water
test_19894,clear primary water
test_19895,clear primary water
test_19896,agriculture bare_ground clear primary road
test_19897,agriculture clear primary
test_19898,clear primary
test_19899,clear primary water
test_19900,agriculture clear cultivation habitation primary
test_19901,clear primary
test_19902,clear primary
test_19903,partly_cloudy primary
test_19904,clear primary
test_19905,clear primary
test_19906,clear primary
test_19907,haze primary
test_19908,clear primary
test_19909,clear primary
test_19910,partly_cloudy primary
test_19911,agriculture partly_cloudy primary water
test_19912,agriculture clear primary road water
test_19913,agriculture cultivation partly_cloudy primary
test_19914,blooming clear primary
test_19915,partly_cloudy primary
test_19916,clear primary
test_19917,partly_cloudy primary
test_19918,clear primary
test_19919,clear primary
test_19920,clear primary
test_19921,clear primary water
test_19922,partly_cloudy primary
test_19923,agriculture cultivation partly_cloudy primary road
test_19924,partly_cloudy primary
test_19925,agriculture habitation haze primary road water
test_19926,agriculture clear primary
test_19927,agriculture cultivation partly_cloudy primary
test_19928,partly_cloudy primary
test_19929,agriculture clear cultivation primary road water
test_19930,clear primary
test_19931,primary road water
test_19932,partly_cloudy primary
test_19933,agriculture partly_cloudy primary water
test_19934,clear primary
test_19935,clear primary
test_19936,artisinal_mine clear primary water
test_19937,clear primary
test_19938,clear primary
test_19939,agriculture partly_cloudy primary road
test_19940,agriculture clear primary road
test_19941,clear primary
test_19942,agriculture clear habitation primary road
test_19943,agriculture clear cultivation primary water
test_19944,haze primary
test_19945,clear primary
test_19946,agriculture clear cultivation primary
test_19947,clear primary
test_19948,clear primary
test_19949,agriculture clear habitation primary road
test_19950,clear primary
test_19951,agriculture clear cultivation primary
test_19952,cloudy
test_19953,blooming clear primary selective_logging
test_19954,cloudy
test_19955,clear primary
test_19956,agriculture clear cultivation primary
test_19957,clear primary
test_19958,partly_cloudy primary road water
test_19959,clear primary
test_19960,partly_cloudy primary
test_19961,clear primary water
test_19962,clear primary
test_19963,haze primary
test_19964,agriculture clear habitation primary road
test_19965,agriculture clear primary road water
test_19966,agriculture partly_cloudy primary
test_19967,clear primary
test_19968,agriculture clear haze primary road
test_19969,cultivation partly_cloudy primary
test_19970,partly_cloudy primary
test_19971,clear primary
test_19972,clear cultivation primary road selective_logging
test_19973,clear primary
test_19974,agriculture clear cultivation primary
test_19975,cloudy
test_19976,haze primary
test_19977,partly_cloudy primary
test_19978,agriculture clear primary road
test_19979,agriculture clear primary
test_19980,bare_ground clear primary water
test_19981,cultivation haze primary water
test_19982,clear primary
test_19983,clear primary road water
test_19984,clear primary
test_19985,agriculture partly_cloudy primary
test_19986,agriculture clear primary
test_19987,agriculture bare_ground clear primary
test_19988,clear primary
test_19989,clear cultivation primary
test_19990,agriculture clear primary road water
test_19991,clear primary
test_19992,clear primary
test_19993,haze primary
test_19994,clear primary
test_19995,clear primary
test_19996,clear primary
test_19997,clear primary water
test_19998,agriculture clear primary road water
test_19999,partly_cloudy primary
test_20000,agriculture clear habitation primary road
test_20001,haze primary
test_20002,agriculture cultivation habitation partly_cloudy primary road
test_20003,clear primary
test_20004,agriculture clear cultivation habitation primary
test_20005,clear primary
test_20006,partly_cloudy primary
test_20007,partly_cloudy primary
test_20008,clear primary
test_20009,clear primary
test_20010,cloudy
test_20011,haze primary
test_20012,clear primary
test_20013,agriculture clear primary road
test_20014,agriculture clear primary
test_20015,partly_cloudy water
test_20016,clear primary
test_20017,agriculture clear cultivation primary
test_20018,agriculture clear cultivation habitation primary road
test_20019,agriculture clear habitation primary road
test_20020,clear primary
test_20021,clear primary
test_20022,partly_cloudy primary
test_20023,agriculture clear habitation primary road
test_20024,clear primary water
test_20025,clear primary
test_20026,clear habitation primary road water
test_20027,clear primary water
test_20028,clear primary
test_20029,agriculture clear cultivation primary water
test_20030,clear primary
test_20031,agriculture clear cultivation habitation primary
test_20032,clear primary
test_20033,clear primary
test_20034,haze primary
test_20035,clear primary
test_20036,clear primary
test_20037,bare_ground clear primary water
test_20038,clear primary
test_20039,agriculture bare_ground clear habitation primary road water
test_20040,haze primary water
test_20041,partly_cloudy primary
test_20042,clear primary
test_20043,agriculture clear habitation primary road
test_20044,clear primary water
test_20045,clear primary
test_20046,agriculture clear primary
test_20047,clear primary
test_20048,partly_cloudy primary
test_20049,agriculture haze primary
test_20050,agriculture partly_cloudy primary road
test_20051,clear primary
test_20052,clear primary
test_20053,clear primary
test_20054,agriculture clear primary water
test_20055,clear primary
test_20056,clear primary
test_20057,clear primary
test_20058,clear primary
test_20059,agriculture haze primary road
test_20060,partly_cloudy primary
test_20061,agriculture clear habitation primary road water
test_20062,agriculture clear habitation primary road water
test_20063,clear primary water
test_20064,clear primary
test_20065,clear primary
test_20066,cloudy
test_20067,clear primary
test_20068,clear primary
test_20069,agriculture partly_cloudy primary
test_20070,agriculture clear cultivation primary
test_20071,clear primary
test_20072,clear primary water
test_20073,agriculture cultivation partly_cloudy primary
test_20074,clear primary
test_20075,agriculture clear cultivation primary
test_20076,clear primary
test_20077,agriculture clear habitation primary
test_20078,agriculture partly_cloudy primary road
test_20079,agriculture partly_cloudy primary
test_20080,clear primary
test_20081,partly_cloudy primary
test_20082,agriculture clear habitation primary road
test_20083,cloudy
test_20084,clear cultivation primary
test_20085,agriculture clear primary road
test_20086,clear primary road water
test_20087,partly_cloudy primary
test_20088,clear primary road water
test_20089,agriculture clear primary road
test_20090,agriculture partly_cloudy primary water
test_20091,cloudy
test_20092,clear primary
test_20093,agriculture clear cultivation primary
test_20094,agriculture cultivation partly_cloudy primary
test_20095,agriculture clear primary
test_20096,clear primary
test_20097,partly_cloudy primary
test_20098,haze primary road
test_20099,agriculture clear habitation primary road
test_20100,clear primary
test_20101,clear primary
test_20102,clear primary
test_20103,clear primary
test_20104,agriculture clear primary
test_20105,clear primary
test_20106,partly_cloudy primary
test_20107,agriculture partly_cloudy primary
test_20108,agriculture clear habitation primary road
test_20109,clear primary
test_20110,agriculture clear primary road
test_20111,partly_cloudy primary
test_20112,agriculture cultivation partly_cloudy primary
test_20113,haze
test_20114,cloudy
test_20115,clear primary
test_20116,clear primary
test_20117,clear primary
test_20118,clear primary water
test_20119,clear primary
test_20120,clear primary
test_20121,clear primary
test_20122,haze primary
test_20123,cloudy
test_20124,agriculture habitation partly_cloudy primary
test_20125,partly_cloudy primary road water
test_20126,clear primary
test_20127,haze primary
test_20128,clear primary road water
test_20129,haze primary
test_20130,clear primary
test_20131,clear primary
test_20132,haze primary
test_20133,clear primary
test_20134,agriculture clear primary road
test_20135,cloudy
test_20136,clear primary
test_20137,agriculture clear cultivation primary
test_20138,agriculture bare_ground clear habitation primary road
test_20139,clear primary
test_20140,agriculture partly_cloudy primary water
test_20141,clear primary road water
test_20142,clear primary
test_20143,primary
test_20144,cloudy
test_20145,agriculture clear cultivation primary water
test_20146,clear habitation road
test_20147,clear primary
test_20148,clear primary road water
test_20149,haze primary
test_20150,agriculture haze primary road water
test_20151,agriculture clear habitation primary road
test_20152,clear primary
test_20153,partly_cloudy primary
test_20154,clear primary
test_20155,agriculture clear primary
test_20156,clear primary water
test_20157,clear primary water
test_20158,agriculture clear cultivation primary
test_20159,cloudy
test_20160,clear primary
test_20161,clear primary
test_20162,partly_cloudy primary
test_20163,partly_cloudy primary road
test_20164,clear primary
test_20165,partly_cloudy primary
test_20166,cloudy
test_20167,haze primary
test_20168,haze primary water
test_20169,clear primary
test_20170,agriculture clear habitation primary road
test_20171,clear cultivation primary
test_20172,blooming clear primary
test_20173,agriculture habitation partly_cloudy primary road water
test_20174,clear primary
test_20175,agriculture clear habitation primary road
test_20176,agriculture clear primary
test_20177,haze primary
test_20178,haze primary
test_20179,haze
test_20180,artisinal_mine clear primary water
test_20181,clear primary
test_20182,clear primary
test_20183,clear primary
test_20184,clear primary
test_20185,agriculture clear habitation primary road
test_20186,partly_cloudy primary road water
test_20187,agriculture clear cultivation habitation primary road
test_20188,agriculture clear primary road water
test_20189,agriculture clear primary
test_20190,partly_cloudy primary
test_20191,agriculture bare_ground clear habitation primary road water
test_20192,clear primary
test_20193,clear primary
test_20194,clear primary
test_20195,clear primary
test_20196,clear primary
test_20197,agriculture cultivation partly_cloudy primary
test_20198,clear primary
test_20199,agriculture cultivation habitation partly_cloudy primary road water
test_20200,clear primary
test_20201,clear primary
test_20202,agriculture clear habitation primary road
test_20203,clear primary water
test_20204,agriculture clear habitation primary road
test_20205,clear primary
test_20206,agriculture clear habitation primary road
test_20207,clear primary
test_20208,agriculture clear primary road
test_20209,clear primary
test_20210,agriculture clear primary road
test_20211,clear primary
test_20212,cloudy
test_20213,clear primary
test_20214,clear primary
test_20215,agriculture partly_cloudy primary water
test_20216,agriculture clear primary
test_20217,clear primary
test_20218,clear primary
test_20219,clear primary
test_20220,clear primary
test_20221,clear primary
test_20222,partly_cloudy primary water
test_20223,agriculture clear habitation primary road water
test_20224,agriculture clear habitation primary
test_20225,agriculture clear primary road water
test_20226,haze primary
test_20227,agriculture clear cultivation primary
test_20228,agriculture cultivation partly_cloudy primary water
test_20229,clear primary water
test_20230,agriculture clear primary
test_20231,clear primary
test_20232,clear primary
test_20233,clear primary
test_20234,clear primary
test_20235,partly_cloudy primary
test_20236,agriculture clear primary road water
test_20237,clear primary
test_20238,clear primary
test_20239,haze primary road water
test_20240,clear primary
test_20241,agriculture haze primary road
test_20242,cloudy
test_20243,clear primary
test_20244,clear primary
test_20245,clear primary water
test_20246,agriculture clear primary road
test_20247,agriculture clear cultivation primary
test_20248,clear primary
test_20249,clear primary
test_20250,clear primary water
test_20251,partly_cloudy primary water
test_20252,clear primary
test_20253,clear primary
test_20254,clear primary
test_20255,clear habitation primary road
test_20256,agriculture clear primary
test_20257,agriculture cultivation partly_cloudy primary
test_20258,haze primary
test_20259,clear primary water
test_20260,partly_cloudy primary
test_20261,cloudy
test_20262,agriculture clear primary water
test_20263,clear primary
test_20264,agriculture clear primary road
test_20265,clear primary
test_20266,partly_cloudy primary
test_20267,clear primary water
test_20268,partly_cloudy primary
test_20269,cloudy
test_20270,clear primary water
test_20271,clear primary
test_20272,agriculture bare_ground clear primary
test_20273,partly_cloudy primary
test_20274,cloudy
test_20275,clear primary water
test_20276,agriculture clear primary
test_20277,clear primary
test_20278,clear primary road water
test_20279,agriculture cultivation partly_cloudy primary
test_20280,clear primary road water
test_20281,clear primary
test_20282,clear primary
test_20283,clear primary road water
test_20284,agriculture clear primary road
test_20285,clear primary
test_20286,agriculture haze primary water
test_20287,clear primary
test_20288,clear primary
test_20289,haze primary
test_20290,agriculture clear primary road
test_20291,haze primary
test_20292,clear cultivation habitation primary
test_20293,clear primary
test_20294,clear cultivation primary
test_20295,agriculture clear primary road
test_20296,partly_cloudy primary
test_20297,clear primary
test_20298,agriculture clear primary road
test_20299,agriculture clear primary road water
test_20300,agriculture clear habitation primary road water
test_20301,cloudy
test_20302,agriculture clear cultivation primary road
test_20303,clear primary
test_20304,agriculture clear cultivation habitation primary road
test_20305,cloudy
test_20306,agriculture partly_cloudy primary
test_20307,agriculture clear cultivation primary
test_20308,clear primary
test_20309,clear primary
test_20310,clear primary
test_20311,clear primary road water
test_20312,agriculture partly_cloudy primary road
test_20313,agriculture clear cultivation primary slash_burn
test_20314,agriculture clear habitation primary road
test_20315,agriculture clear primary road
test_20316,clear primary
test_20317,agriculture clear cultivation primary
test_20318,agriculture clear primary water
test_20319,clear primary
test_20320,clear primary
test_20321,agriculture clear habitation primary road
test_20322,haze primary
test_20323,agriculture clear cultivation primary road water
test_20324,clear primary
test_20325,bare_ground clear primary road
test_20326,cloudy
test_20327,blooming clear primary
test_20328,clear primary
test_20329,clear primary
test_20330,agriculture clear habitation primary road
test_20331,clear habitation primary road water
test_20332,clear primary water
test_20333,clear primary
test_20334,clear primary
test_20335,clear primary
test_20336,cloudy
test_20337,agriculture clear primary road
test_20338,agriculture blow_down clear cultivation primary
test_20339,haze primary
test_20340,clear primary water
test_20341,clear primary
test_20342,clear primary water
test_20343,agriculture clear cultivation primary road
test_20344,clear cultivation primary water
test_20345,clear primary
test_20346,clear primary
test_20347,agriculture clear primary road
test_20348,clear primary
test_20349,clear primary
test_20350,haze primary
test_20351,clear primary
test_20352,agriculture clear cultivation habitation primary road
test_20353,agriculture clear habitation primary road
test_20354,agriculture clear primary road
test_20355,clear primary
test_20356,agriculture clear cultivation primary
test_20357,agriculture clear primary road water
test_20358,clear primary
test_20359,clear primary
test_20360,clear primary
test_20361,clear primary
test_20362,partly_cloudy primary
test_20363,agriculture clear cultivation primary
test_20364,agriculture clear cultivation primary slash_burn
test_20365,agriculture clear cultivation habitation primary road
test_20366,haze primary
test_20367,agriculture clear primary road
test_20368,agriculture clear habitation primary road
test_20369,agriculture partly_cloudy primary
test_20370,clear primary
test_20371,clear primary
test_20372,clear primary
test_20373,clear primary
test_20374,partly_cloudy primary water
test_20375,clear primary road water
test_20376,agriculture clear cultivation habitation primary road
test_20377,agriculture partly_cloudy primary water
test_20378,clear primary water
test_20379,cloudy
test_20380,clear primary
test_20381,clear primary water
test_20382,clear primary
test_20383,clear primary water
test_20384,partly_cloudy primary
test_20385,clear primary
test_20386,agriculture partly_cloudy primary
test_20387,clear primary
test_20388,agriculture clear cultivation primary
test_20389,cloudy
test_20390,clear primary
test_20391,clear cultivation habitation primary road water
test_20392,cloudy
test_20393,agriculture clear habitation primary road
test_20394,agriculture partly_cloudy primary road
test_20395,clear cultivation primary
test_20396,clear primary
test_20397,clear primary
test_20398,clear primary road water
test_20399,agriculture clear primary road
test_20400,agriculture bare_ground clear
test_20401,agriculture partly_cloudy primary road water
test_20402,clear primary
test_20403,clear primary
test_20404,partly_cloudy primary water
test_20405,clear primary
test_20406,agriculture cultivation partly_cloudy primary
test_20407,agriculture partly_cloudy primary road water
test_20408,clear primary
test_20409,cultivation haze primary
test_20410,agriculture clear primary water
test_20411,clear primary
test_20412,agriculture partly_cloudy primary road
test_20413,primary
test_20414,clear primary
test_20415,blooming clear primary
test_20416,agriculture clear primary road
test_20417,clear habitation road
test_20418,cloudy haze
test_20419,cloudy
test_20420,cloudy
test_20421,clear primary
test_20422,agriculture clear primary
test_20423,haze primary
test_20424,clear primary
test_20425,clear primary water
test_20426,agriculture partly_cloudy primary water
test_20427,clear primary road water
test_20428,clear primary
test_20429,agriculture partly_cloudy primary road water
test_20430,agriculture clear primary
test_20431,partly_cloudy primary
test_20432,primary water
test_20433,agriculture bare_ground clear road
test_20434,agriculture clear cultivation habitation primary
test_20435,agriculture clear habitation primary road
test_20436,haze primary water
test_20437,clear primary
test_20438,clear primary
test_20439,clear primary
test_20440,cloudy
test_20441,agriculture haze partly_cloudy primary road
test_20442,agriculture clear habitation primary road
test_20443,partly_cloudy primary
test_20444,clear primary
test_20445,haze partly_cloudy primary
test_20446,haze primary
test_20447,partly_cloudy primary water
test_20448,clear primary water
test_20449,partly_cloudy primary road water
test_20450,clear primary
test_20451,clear primary
test_20452,clear primary
test_20453,partly_cloudy primary
test_20454,agriculture clear primary road water
test_20455,agriculture clear primary road
test_20456,partly_cloudy primary
test_20457,clear primary water
test_20458,partly_cloudy primary road water
test_20459,agriculture clear cultivation primary
test_20460,clear primary
test_20461,agriculture clear primary water
test_20462,agriculture clear primary road water
test_20463,agriculture clear habitation primary road
test_20464,agriculture clear primary
test_20465,agriculture cultivation habitation haze primary
test_20466,partly_cloudy primary
test_20467,clear primary water
test_20468,clear primary
test_20469,clear primary
test_20470,agriculture habitation haze primary road
test_20471,agriculture clear primary
test_20472,cloudy
test_20473,clear primary
test_20474,clear primary
test_20475,cloudy
test_20476,agriculture clear primary road water
test_20477,clear primary road water
test_20478,agriculture bare_ground clear
test_20479,clear primary
test_20480,clear primary
test_20481,clear primary
test_20482,partly_cloudy primary
test_20483,clear primary
test_20484,clear primary
test_20485,partly_cloudy primary
test_20486,clear primary
test_20487,agriculture clear primary road
test_20488,clear primary
test_20489,clear primary road water
test_20490,agriculture habitation haze primary road water
test_20491,clear cultivation primary
test_20492,partly_cloudy primary
test_20493,clear primary road water
test_20494,partly_cloudy primary
test_20495,clear habitation road
test_20496,clear primary
test_20497,agriculture partly_cloudy primary
test_20498,haze partly_cloudy primary
test_20499,cloudy
test_20500,agriculture clear cultivation primary
test_20501,clear primary
test_20502,partly_cloudy primary
test_20503,cloudy haze
test_20504,blooming clear primary selective_logging
test_20505,agriculture clear cultivation primary road
test_20506,clear primary water
test_20507,agriculture clear primary water
test_20508,partly_cloudy primary
test_20509,partly_cloudy primary
test_20510,agriculture clear cultivation primary slash_burn
test_20511,clear primary
test_20512,agriculture bare_ground clear primary water
test_20513,clear primary
test_20514,clear primary
test_20515,clear primary water
test_20516,clear primary
test_20517,clear primary
test_20518,clear primary
test_20519,partly_cloudy primary
test_20520,clear primary
test_20521,haze primary
test_20522,clear primary
test_20523,clear primary
test_20524,clear primary
test_20525,clear cultivation primary
test_20526,agriculture clear cultivation primary
test_20527,cloudy
test_20528,clear primary water
test_20529,clear primary
test_20530,agriculture clear primary road
test_20531,clear primary
test_20532,agriculture clear cultivation primary
test_20533,agriculture clear primary
test_20534,clear primary water
test_20535,clear primary water
test_20536,clear primary
test_20537,clear cultivation primary water
test_20538,clear primary
test_20539,agriculture habitation partly_cloudy primary road
test_20540,partly_cloudy primary
test_20541,clear primary
test_20542,clear primary
test_20543,agriculture clear habitation primary road
test_20544,agriculture bare_ground clear primary water
test_20545,clear primary
test_20546,clear primary
test_20547,agriculture partly_cloudy primary road
test_20548,clear cultivation primary
test_20549,blooming clear primary selective_logging
test_20550,cultivation partly_cloudy primary water
test_20551,clear primary
test_20552,cloudy
test_20553,agriculture clear primary
test_20554,partly_cloudy primary road water
test_20555,partly_cloudy primary
test_20556,agriculture clear primary road
test_20557,artisinal_mine bare_ground clear primary water
test_20558,clear cultivation primary
test_20559,cloudy haze
test_20560,partly_cloudy primary
test_20561,agriculture clear primary road
test_20562,agriculture cultivation partly_cloudy primary road
test_20563,clear primary
test_20564,clear primary
test_20565,clear habitation primary water
test_20566,agriculture clear cultivation primary
test_20567,clear cultivation primary
test_20568,clear primary
test_20569,clear primary
test_20570,agriculture clear cultivation habitation primary road water
test_20571,agriculture clear habitation primary road
test_20572,clear primary
test_20573,agriculture partly_cloudy primary
test_20574,agriculture clear cultivation habitation primary road
test_20575,agriculture clear primary road
test_20576,agriculture clear cultivation primary road water
test_20577,agriculture partly_cloudy primary water
test_20578,agriculture clear cultivation habitation primary
test_20579,clear primary
test_20580,clear primary
test_20581,agriculture clear cultivation primary
test_20582,clear primary
test_20583,clear primary
test_20584,clear primary
test_20585,agriculture clear primary water
test_20586,clear primary
test_20587,clear cultivation primary
test_20588,agriculture clear habitation primary road water
test_20589,clear primary selective_logging
test_20590,clear primary
test_20591,clear primary
test_20592,haze primary
test_20593,cloudy
test_20594,clear primary
test_20595,clear primary
test_20596,partly_cloudy primary
test_20597,agriculture clear cultivation primary
test_20598,agriculture clear habitation primary road water
test_20599,clear primary
test_20600,agriculture clear primary road water
test_20601,clear primary
test_20602,clear primary
test_20603,clear primary road water
test_20604,clear primary
test_20605,clear primary
test_20606,clear primary
test_20607,agriculture partly_cloudy primary road
test_20608,clear primary
test_20609,agriculture clear habitation primary road
test_20610,clear primary
test_20611,clear primary
test_20612,clear primary
test_20613,water
test_20614,agriculture partly_cloudy primary road
test_20615,clear cultivation primary
test_20616,partly_cloudy primary water
test_20617,agriculture clear primary road
test_20618,clear primary
test_20619,clear primary
test_20620,clear primary water
test_20621,clear primary
test_20622,agriculture partly_cloudy primary road water
test_20623,clear primary
test_20624,agriculture clear cultivation habitation primary
test_20625,agriculture clear primary
test_20626,clear primary water
test_20627,partly_cloudy primary
test_20628,clear primary
test_20629,clear primary
test_20630,clear primary
test_20631,clear primary
test_20632,clear primary
test_20633,agriculture partly_cloudy primary road
test_20634,clear primary
test_20635,haze primary
test_20636,clear primary
test_20637,clear primary
test_20638,bare_ground clear primary road
test_20639,cloudy
test_20640,clear primary
test_20641,agriculture clear primary road
test_20642,agriculture clear primary road water
test_20643,artisinal_mine clear habitation primary road water
test_20644,haze primary
test_20645,cloudy
test_20646,clear cultivation primary water
test_20647,agriculture partly_cloudy primary road
test_20648,agriculture partly_cloudy primary water
test_20649,agriculture blow_down clear cultivation primary slash_burn
test_20650,clear primary water
test_20651,agriculture clear primary water
test_20652,clear primary water
test_20653,haze primary
test_20654,clear primary
test_20655,agriculture clear cultivation habitation primary road
test_20656,agriculture clear cultivation primary
test_20657,clear primary water
test_20658,clear primary
test_20659,partly_cloudy primary
test_20660,clear primary water
test_20661,clear primary
test_20662,agriculture partly_cloudy primary road
test_20663,clear primary
test_20664,clear primary
test_20665,clear primary water
test_20666,haze primary
test_20667,partly_cloudy primary
test_20668,clear primary water
test_20669,agriculture clear habitation primary road
test_20670,clear primary
test_20671,clear primary
test_20672,clear primary
test_20673,clear primary
test_20674,clear primary
test_20675,clear primary
test_20676,agriculture clear cultivation habitation primary
test_20677,clear primary
test_20678,clear primary
test_20679,agriculture clear habitation primary road
test_20680,haze primary
test_20681,agriculture clear habitation primary road
test_20682,clear primary
test_20683,agriculture partly_cloudy primary road water
test_20684,agriculture clear primary water
test_20685,partly_cloudy primary
test_20686,cloudy
test_20687,agriculture water
test_20688,agriculture clear primary road
test_20689,clear cultivation primary water
test_20690,clear primary
test_20691,agriculture clear habitation primary road
test_20692,artisinal_mine clear primary water
test_20693,agriculture clear primary road water
test_20694,clear primary
test_20695,clear cultivation primary
test_20696,agriculture clear primary
test_20697,haze primary
test_20698,clear primary water
test_20699,partly_cloudy primary
test_20700,clear primary
test_20701,agriculture clear primary
test_20702,cloudy
test_20703,clear primary
test_20704,agriculture clear habitation primary road water
test_20705,clear primary
test_20706,partly_cloudy primary
test_20707,agriculture clear cultivation primary
test_20708,haze primary water
test_20709,agriculture clear cultivation primary
test_20710,clear primary
test_20711,partly_cloudy primary
test_20712,haze primary
test_20713,clear primary
test_20714,clear primary
test_20715,clear primary
test_20716,clear primary
test_20717,agriculture clear primary
test_20718,clear primary
test_20719,clear primary
test_20720,partly_cloudy primary
test_20721,partly_cloudy primary
test_20722,agriculture clear primary road
test_20723,clear primary
test_20724,agriculture cultivation partly_cloudy primary
test_20725,agriculture clear habitation primary road
test_20726,clear primary
test_20727,haze
test_20728,agriculture habitation partly_cloudy primary road
test_20729,primary road water
test_20730,partly_cloudy primary water
test_20731,agriculture partly_cloudy primary
test_20732,agriculture partly_cloudy primary road
test_20733,partly_cloudy primary
test_20734,partly_cloudy primary
test_20735,clear primary
test_20736,agriculture clear primary road
test_20737,haze primary
